17448	A5NA8I02DWUXE	1400630400	B000850C1Y B000NL0T1G B0030HQ6NU B001L6V0U6 B002AWVTPG B001XURHNY B004JF3G08 B00A9TZMQE B0035E4TA0 B000VD9OSU B0007MW32Y B002VJ50PI B000052Y69 B001T0HHB0	B002PQ8BQM-1 B001GAOGGM-0 B001GAOGGM-0 B00H4M38NS-0 B000VHE7CY-0
17235	A4AN2P97JTAWY	1400630400	B0015R3AAO B001F0R84K B00D6OYDL4 B008F0XRM0	B00FB2W6AY-1 B005D2TB9G-0 B002UC7X60-0 B0000DIU49-0 B00013YZGQ-0
11796	A2Z9KTVLA8KB7C	1400630400	B001N88E2O B0000DH8NC B00CJF84XO B000KPO9QG B003XIXH38 B00BJ7TK4U B002WJHC58	B00EEOGIWC-1 B001ET7EFA-0 B001EJMS9M-0 B006P57AFM-0 B003QW3GCI-0
13102	A3775OP5VTX5ON	1400630400	B000SHR1F2 B001G7R41Y B004JF3G08 B001ADL1SG B001426BZQ B0026KXU7W B002CVV1J4 B004XWCMFM B000KRKJ0Y B00A4WN0TW B0000Y3CWY	B0013DQY4O-1 B00006592X-0 B00BEDVL9Q-0 B001LFLSEU-0 B00BLZ2100-0
6109	A20V7N5A22F4BM	1400630400	B003IJVU5E B001TDKUK2 B003BVINQI B004D9P1A8 B003X5FYJQ B001EHBF5W B007LEO4Y6 B005MZLPHU B0013OQGDC B005BMRM8U B00CRGO6AK	B00166BCAY-1 B0024GXHYY-0 B004QC7L50-0 B000I1HNEM-0 B001E8L9MA-0
20245	AMEIN3AHBXDA6	1400630400	B000VB9JUK B000VWQB6O B00B7PV33U B002C24K7S	B000ALLJW2-1 B004G8HSCA-0 B0006NY1ZG-0 B0013OQJH0-0 B00DJMRUF4-0
17881	A8EBWQZIDKF78	1400630400	B001E96LGS B004I8NO8A B003M38932 B00B57QU60 B00DKNLRLK	B00JC9TJSO-1 B00266PFHE-0 B005D2VGPS-0 B00AUDXIKG-0 B00AUDXIKG-0
878	A157SBZF3WHPB8	1400630400	B00CB6F2OK B0013OSH2K B0000537NI B0013OQGO6	B001FXRIHE-1 B009RXQSHA-0 B00132FUNG-0 B0015QVJ58-0 B009I8I93U-0
14547	A3G0F3VRM187KT	1400630400	B003V58A5S B0001T1LLM B00068UC9K B00FERQ7YC B001FOPQQS B004LVV4K4 B004YIX23Q B00EEOGIWC B000158C9A B000GEZU1E B0007LM3UM B00BGO0Q8A B004GBC2LY B000GFHPQG	B000QVDJ10-1 B00068J6RO-0 B001LRPW86-0 B000ME1SZ0-0 B00068J6RO-0
20016	AL0URJ8F78NQ2	1400630400	B007ZRZSR6 B00CBZ3PJU B007V4ZLZC B0079M5PLG B0079LSJEC B00FZYSAIU	B00FULZ9KU-1 B000R8Y1Y6-0 B000ET9TXQ-0 B000R8Y1Y6-0 B003NWMYC4-0
4225	A1PNFIY4JFQ7C3	1400630400	B00007KH0X B00014CZV2 B00068U4MU B00068UB4Q B001J6O0PU B00068UC04 B00016WS5I B0000537JQ B004V503B6 B0017O5REC B001MIZMJI B00068G7OO B00028OO52 B0055CMKTC	B003JYWCPU-1 B0000DIWOL-0 B0001OP4GU-0 B002BXINT4-0 B002KILST2-0
7741	A2ARL9XU300KWC	1400630400	B0026HDURA B000NLQ6JU B00E4IZATK B0012MRUNA	B000Y38NJI-1 B000VM5A20-0 B007HCDMJ0-0 B001B2GKKU-0 B000GGKQ16-0
5776	A1YTZQOF90CZRG	1400630400	B0026IBSVE B006GDL0FY B003IMO3I2 B002NPB8F6	B0024NM1LW-1 B001EPQ5CW-0 B004153MG4-0 B005MAFX82-0 B000RHLKC8-0
6676	A249G4SVEWV9UX	1400630400	B000CFGEH6 B001B5NFNC B000052Y9X B00331RPJW B0002IY0HE B004H468S8	B000OTAJTO-1 B005TSTBYE-0 B001E5E29K-0 B00827PZE4-0 B001E5E29K-0
15645	A3MPYR32QFLUBL	1400630400	B0010X6YEW B00EM7W2TY B0009STNME B000GFJJKQ	B002WHOH3U-1 B0025W9AKC-0 B000H8TTZM-0 B00696KL76-0 B004NGX7Z2-0
1538	A198PD5OXWKONE	1400630400	B001G7QV5E B001ECQ77S B001APXQKU B0035G075O B00006IDL6	B00EKS89BK-1 B005D7OQT6-0 B0009ET9VI-0 B00GW5NX88-0 B002VLZ8D0-0
21156	AS28WVBBZ3G99	1400630400	B001AYZMWQ B0000DG5BK B000KBLKL2 B005YXU3PA B000LNRR7A	B0085SYABE-1 B00466WND6-0 B008N4NIJK-0 B0013OUULG-0 B003AKA9GM-0
14816	A3HP9O9E0FR25N	1400630400	B00939J5T6 B005DM0RYO B006FQC6P0 B00014E01K	B001JSX0MW-1 B0050MYHBQ-0 B003BDUBRA-0 B002IS4GYI-0 B000POSC7Y-0
20265	AMJ8SC8JNS4W	1400544000	B00763LZF8 B000HCMK90 B000QR6XJ4 B000A0LE6O	B0055713UO-1 B002LG88GE-0 B000FP04CO-0 B002FH5I0I-0 B006HLYNXQ-0
689	A146CA37V0450V	1400544000	B000FGDDI0 B001JJBC9Y B002UXRXEG B001KXZ808	B000A6V8FU-1 B003ZVBKWS-0 B003LW0LWQ-0 B001A40M1M-0 B00009W39B-0
1577	A19GTQ0YMXO8VW	1400544000	B0013OVZB0 B008PQDCG0 B0079TJAU6 B001F1DV1I B00016RL9G B00C6C3GCY	B00CGK5GWE-1 B005PNXC70-0 B00068JRUK-0 B003AYESA6-0 B00020UQQQ-0
14480	A3FM4QXHAV74SP	1400544000	B004SGKMA0 B000QYEK88 B003VS5O3Q B002IFFSOS B00837YY18 B0077LAJT2 B002CE3518 B000JPMHWK B0085UECY2	B002DYZG9G-1 B00CQKWTP6-0 B000ZOCDGU-0 B001ET701I-0 B001F0R7FU-0
15877	A3O4EQFELGATWJ	1400544000	B0020MMCDE B002RJC1HC B001G5FOLI B00158N0V2	B0041HT1BW-1 B000KHMPOW-0 B004L5N0BG-0 B001Z1RWNQ-0 B0006NXQF2-0
19706	AJ2FDNZ3COBFN	1400544000	B000GWE2U6 B003TBYW74 B007K6LID0 B0007A2E0W B0021YV8LS B0007XXPDY B00ARIRER2 B0036THMLM B00G7PCIFC B00DVPNRL0 B00BZAIARE B00G7PCHK8 B00618IKZW B006X1IN9K B0055JC4J6 B00C1E7SHQ B009AMOHIA B0013OUIZO B007MF2OVE B006SA2EMS B007I7GBK6 B001TIHYKQ	B0025UUU9E-1 B001GAOHB6-0 B00016AFS0-0 B00HAP9PK4-0 B0044AZVDS-0
5335	A1WBWH4M67X2U5	1400544000	B000KPO9QG B0025UM9TS B005VRLT6Q B0088YQ8MO	B005ZA0VUO-1 B005XYFCAQ-0 B0016BNXWY-0 B00E7H10LK-0 B000GP0NYM-0
10251	A2PUK7YLOA74HE	1400544000	B009OPE27Y B00IMC5BWA B00JDV07NW B00IT40BDA B009TAKESK B00JK2DS8K B00K8GTETO	B00J09K8EA-1 B001F0PVN0-0 B0042L2I6W-0 B007U2D8OQ-0 B000BD0RRM-0
13370	A38SXAE26HWNWN	1400544000	B0036THLJK B000GWE2U6 B000WFRHGI B001BOXJF2 B001F0RB2Y B004BD71JK	B000RU574M-1 B00A8SLH8I-0 B000YA8NYQ-0 B000BIVDXY-0 B005P0NZVG-0
