4133	A1P5Z2PAVH3681	1388966400	B003ALLHLM B000F5PM4E B003ANORXA B001F0PVN0 B000LGN3Z2 B000Z8Z93K B005AYC01I	B001FB5HDI-1 B0078PD0BQ-0 B002GTR902-0 B0002JCAQ6-0 B000KL740S-0
2313	A1E1YEAS7OU3QF	1388966400	B002J9HBX4 B004TBCT4G B00GDCZFCM B0030WXCSM	B001ADL1SG-1 B008A6N49U-0 B00BI9X1QM-0 B009KHZA68-0 B00264GX4K-0
19417	AHCL2WVP0FIY9	1388966400	B003VSMDOE B0058SY1X6 B004ZLAGLS B004GGA7BG B001E95HE0 B0006M80CC	B0032DP7Y6-1 B001P4BWOS-0 B0055713UO-0 B0055713UO-0 B00CSYSF0I-0
8404	A2EMEY387LFM0Z	1388966400	B002502XSA B0010JLMO8 B001E6OD02 B00024CU2A	B000GJOZWE-1 B0001X23HY-0 B000PH0684-0 B00A9TZMQE-0 B00A9TZMQE-0
20034	AL3G7RTXMGLDQ	1388966400	B001FDOJCQ B001EPQ5TA B001DL9IBC B0045E5KB6 B006GDL0FY B00410B734 B00009RF1E B0006G3PL4 B000EBFJUQ B003XU30TC B008O84ZQA B003FMUNR0 B002PY7P4I	B007HUUFOM-1 B007ECFNQS-0 B0013OXDBU-0 B0018OVL4G-0 B001KZ2CF0-0
7411	A28TF49GADWWR9	1388880000	B000BBF4LI B000S5GKHO B00070E8LA B0016L4T0O B0050DO1B6 B0017QSZY4 B005FTK7F4 B00C2EABVA	B002E5338U-1 B0006NY1ZG-0 B000GBLC5U-0 B00004Z4EG-0 B000XLW1WG-0
9005	A2IEJQ8754BMSI	1388880000	B002VFAV6U B00016QT7Q B0018MIT5M B0030T1NEA	B003SP4QAE-1 B001F0R84K-0 B00014D1BU-0 B000PGQ9U4-0 B00962YFJ0-0
20324	AMV9Y9L96SKNW	1388880000	B002RXEMHU B002LG88GE B000W3V6US B002X78F5U B003SAB3VY B0041VQ9CW	B000UVW4JE-1 B002J1WHOA-0 B0079KN7XG-0 B000E896U8-0 B004UOHPK0-0
18654	ACSYT448EO90M	1388880000	B008N0PY4Q B0069SQQ2I B0069SQVK0 B000OCMH9G B002QEBYNK B002CQU57I B000H3VC0W B006OR6CDC B002IKKXLG	B0038QQ7JQ-1 B00009V2QV-0 B000GOUAQE-0 B001RYM9XE-0 B002UGVWA4-0
21632	AUUUWS9MPKVM5	1388880000	B0026P3CWK B00004OCLJ B008YD82S2 B004DN2YVI B008YD824Q B004QC7L50	B005N9DOLA-1 B000EBFJUQ-0 B002ZJW1VA-0 B00CP7BYPG-0 B007P63SCE-0
19354	AGYKO1OMI0H1H	1388880000	B001H55N7C B0006L8MTY B001DB6LPS B000G62I12 B004TD23W2	B006TM09EU-1 B005NICL7E-0 B007HUTKWA-0 B008R5XS22-0 B008L32GBO-0
2287	A1DWERT0TKANS5	1388880000	B007AMPCYU B005DM0RYO B001CBAHA4 B005T8TM6G B008YEMVSI	B000UWAWQU-1 B000UVT8GQ-0 B000XP4I3C-0 B002X78F0A-0 B000GOUAVY-0
2449	A1EXTU93WYANO7	1388880000	B009W7GBW8 B00C76U1YA B00CJOU212 B00FY3ZVO8 B00GG87U3U	B00GKATJY2-1 B008OCZ7TU-0 B000E896U8-0 B00AWHMVVW-0 B00ASBOPDE-0
19212	AG37RPNJRXVXC	1388880000	B0002ISPN4 B000CQZHRS B0007CXQUM B000ERJDX4 B008OM3J7W B0087OOL0Q B001LRPW86	B002RL8FCU-1 B0002JHPYI-0 B0038HRJJM-0 B003N2TIZK-0 B002G4FUNU-0
7808	A2B4CX7A0L36PO	1388880000	B000GIQSV6 B000VRU4US B000BKPYUK B00024D1VY	B0026HDURA-1 B0009F3PVW-0 B007SYWAS6-0 B003U6A3C6-0 B000WCV4DI-0
6226	A21G1E5BJL2GF5	1388880000	B0009AJ1ZQ B00A3LVMMQ B003WR3QSG B000NL0T1G	B003VZPTAC-1 B001GAOGKS-0 B003OHCYWS-0 B00EWPAODM-0 B00124VPLQ-0
21835	AW6SBDCJ280MG	1388880000	B0039PH51K B0013OUKPC B002IS4GYI B000CLAI7C B0034CHMRU B002IS2DSY B000RW4DKO B000KL1N3C B0040XCTP2	B00AI1W8NI-1 B00940DUE0-0 B0081OE2AQ-0 B001F0R7QE-0 B0045E5KB6-0
2759	A1GUNTF1M69A5Y	1388880000	B0006GE5N6 B001AXLUX2 B000WHPVC8 B00064CED6	B0013H53YW-1 B005DINDGW-0 B002PQZEHQ-0 B005DWMOUE-0 B001GAOGGM-0
14359	A3EYMBZFFVVIN2	1388880000	B0006L8MTY B0049K2TR4 B0006GE6VW B000ELY6TQ B0015K9BXQ B0030HTZII	B002ECY8KK-1 B000Q0ZFH2-0 B00ANKN1PI-0 B001A7D0YU-0 B001G7QEUQ-0
