14889	A3OAJTTDNQP3V1	1398038400	B008FHHLP2 B002GO04MC B004BDLJX4 B002GNYCJ4 B0064OAIDA B0079QOS24 B00354ROJ8 B000GAYNXO	B001AT03X4-1 B0009VCA0I-0 B000EI6BR4-0 B002XZLJ4G-0 B008EQ1LOQ-0
3900	A1OIUYSO0M22LG	1398038400	B002E6R4HU B002GO04MC B000JZ7JM8 B0006Q6H9Q B004941JTO B002E6T1NU	B0019N3TZK-1 B00BMAC3TS-0 B007SYGLZO-0 B002V2IPDY-0 B004XW7KEK-0
14598	A3MHB30XYTWSIC	1398038400	B0030D9RFI B004R1J482 B0038VDSTI B005STMIQW B003VPEBH4 B00515H7XC	B00109AAN2-1 B00419FMDG-0 B006ZQWC5E-0 B00BD558JY-0 B0002ILQFS-0
20140	AUSF0G9KS5EHS	1398038400	B00ADUJ40O B001QVR4K6 B009KMH3M2 B0050GWAVG B004YY5NS2 B003PCQK72	B00IKNSIVM-1 B000N8N344-0 B00202YT44-0 B003SYYWB8-0 B00202YT44-0
11225	A30T7LC0KVE0L7	1398038400	B001AT33CW B001CM5JIS B004WMITDW B000L15UB2	B001E7S5BO-1 B0000AUSMP-0 B006JJM38S-0 B008OXZNDO-0 B0015E7L2U-0
14544	A3M42XG8YM9OUC	1398038400	B0002ILQCQ B002ZVGV6Y B0000A0AGO B003TWZHKY B0055UAKY6 B006CBOR00 B0016814WS B004FOV89E B002ZYRV2E B001I14QUU B000NK0EGW B002IVHQ5Q B003C7WQ2S B005QPBR9W B005CDRDCS B002FP3PLY B009X0UJRM	B003RXN572-1 B001ORBBP6-0 B001GXJJ84-0 B001F0S6IC-0 B0000AUSMP-0
3438	A1LJBZ8TNJ4JLX	1398038400	B000MIH5MQ B000H6NJ7I B001ABK3IC B004S3HDBO B00E0FJICW	B0006VORDY-1 B0027QR5B2-0 B000PWLNHM-0 B004UDLVC4-0 B0009TNGQC-0
1610	A1A0K5QFVN4THO	1398038400	B001WJ577O B003ITK6HM B0002ILQJ4 B002E6T1HG B000PW8CS0 B000H8ZO1U	B001Q8D55C-1 B000BSY9AI-0 B002QAZ8WC-0 B004RMB3HQ-0 B005EOV1GY-0
12923	A3BJ7C2S3UOD9T	1398038400	B0013R67A6 B002SF4X5I B000PW6XSQ B0019MNKX2 B001SH7VXS B001CZFHZ0 B00579HNK4 B000G399OY B0018O035O	B0002IKANW-1 B002JVB44E-0 B001C3Q9BI-0 B002UKHEDO-0 B004XUQ1UQ-0
13449	A3EVWFTYE81T6L	1398038400	B0007U9D10 B000UYWDVK B004835W76 B001E7S5BO B005281N1K	B004LUZCQM-1 B00A9XN9E2-0 B002KW3I3C-0 B00CMBTCHW-0 B002KW3I3C-0
18378	AJ7K6AUYW77W5	1398038400	B006Y5GIF6 B000RYAKHC B001HBHNHE B001LZ5FI0	B008QVXQ1K-1 B0053CVGVM-0 B00HBZGT6G-0 B00HBZGT6G-0 B000LC7X66-0
20453	AWUM8CWDH7PWK	1398038400	B000HTUWXE B003VPLWTO B001AYYF1A B001R1CQQW	B005SO8RQM-1 B007KPU6U2-0 B005HAZI82-0 B004N628E8-0 B0002IL6M6-0
7378	A2B95D7YB0VWVU	1398038400	B000G76OEI B004GF3X5Y B000P3WRIK B000ND7EG2 B001K24KG2 B005D7JXB2 B002OHQALU B000LCA6PG B003C7YI4C B004SWX5N0 B000F7RSFI B003DQRFGU B004QM8SLG B002L9FI50 B0009TNLGC B0051F8PSI B0014F5WIA B002P35JJ2	B000K7H51K-1 B0000BYSM0-0 B0048KGUY8-0 B004SGXARW-0 B00BC1ZVP0-0
2432	A1F8BRI88Q857E	1398038400	B008ZTLSJA B0084X9F6A B0012AXR4S B00865GGAO B004T1FRCC	B00162PRPY-1 B00726XPUM-0 B000CF2B0K-0 B0064OCEUU-0 B001P5Y08C-0
2180	A1DRD8UN2C7L76	1398038400	B00437V7VW B0009VC7QK B000QJFKIM B0002MBP6Y	B000NNQKE4-1 B004TDPVBW-0 B007IDSGLC-0 B004NC3B84-0 B001DX7Q8W-0
11683	A33UJKYS2F71IO	1398038400	B000N8JV9A B00363WZY2 B005UGIMNQ B004Q17CQY B000NJUPAS B001BQZSZ4 B004TNWD40	B00004YVAJ-1 B00BQHKXNK-0 B002CKB0CI-0 B0018E9FVC-0 B00BIMNFYM-0
16843	A91TAIIM4ZB1I	1398038400	B00005MOYK B001RMUOKG B000BTJUPQ B00ECH6KAQ	B002C31LAQ-1 B007BNHFLQ-0 B0030IRKDY-0 B0034IZRNK-0 B0048NRRH4-0
3261	A1KHW0SL0H33TW	1398038400	B001WIUO1O B001WIUJXW B002MS4WSO B002LDAX0Q B0000A0AGY B001KAELPY B0029M43Y6 B007G2EKSI B0055DL5NI B004TNWD40 B000AQ6HGA	B005WIAUUU-1 B0061G5AW0-0 B006ZC5KLG-0 B000STIMO4-0 B0047QXY3S-0
18060	AH46BNS04H73Y	1398038400	B0009KF4GG B003VAFJGG B004VFDWSC B00069PFKK	B001TR7QZA-1 B002ZYRV2E-0 B002ZYRV2E-0 B003C6O2V2-0 B00306V4T2-0
14358	A3KUJ9WY4EVN2Q	1398038400	B000OZBINY B000UVTDLG B001AQTKEA B003Q5808A B005GKX2DG B000C12BMW	B001CK0FK2-1 B0016KCK1A-0 B00168NKR0-0 B000LC7WTO-0 B0098FEUXQ-0
19086	ANWZYGU6HFYM9	1398038400	B0058DBSMI B0073FX9RG B008C8XT6O B0057JAEZU	B006O09M4K-1 B003JWEUI4-0 B000LC7TA6-0 B0000AT07U-0 B001B8ONZI-0
6001	A221AS3L4TBTOH	1398038400	B000DZF6WO B000KB94OM B000FJ6LGS B000PH5QC0	B00B7RWNTG-1 B007IGSWQI-0 B000OR111G-0 B0018ZFEFM-0 B007BKKZ48-0
10310	A2UU0MQRZ2VFWZ	1398038400	B00074H660 B005YPK8G2 B004WI05EW B0007IS73W	B0007W2EPK-1 B0000DH4M2-0 B003EL97V0-0 B0000DH4M2-0 B007R74K8C-0
19339	APHTD85XC26A1	1398038400	B001HN5MBQ B000EDVU48 B000O8YKE0 B001CPM67C B001DF02WC B00DUUNRHK B0015RM3I4 B004LF01GS	B001F0S6IC-1 B007U80NAW-0 B0053EQO1W-0 B001349LF2-0 B002E6T0BI-0
13951	A3I8NB817N7PMH	1398038400	B004DJ2318 B00AWTD7HM B002TALNRS B002KT3XQC	B00A3W8EG2-1 B001CR42YU-0 B001CR42YU-0 B001UVOG2G-0 B00B90H1T8-0
13488	A3F2JCNLEHA3RQ	1398038400	B0002IKANW B001FT30K2 B0016SENYY B0000C50HM B002OD76YE B00GWZ56U6 B00F3EZPM6 B007CP6UK0	B00AZ0ZO56-1 B001VIYJUM-0 B001FB5CS8-0 B0007VBRUE-0 B0034K4YZ0-0
6660	A26DG05WFGH2V0	1398038400	B0002UEPVI B001FTU7YY B007Y8YJ62 B0078ZTWP4 B005GHVJX4 B000FIE4AE B00165P4WC B00273S94C B0018E9FVC B000R41LD4 B000F2XX98 B0002INOL2 B001A7NGOO B004JH6GM6 B00359T1Z8 B001V67HTY B0049IZMUW B0000C50K3 B005UGIR36 B00435IPFK B001BR6LWC B005V1KQRA B00182PA5E B004HICPHW B004V95JAC B001BR4RO6 B003IXJDHW B000BWAZY8 B00CUNLX5G B00BWWJPAQ B001BR2YG4 B00069POHY B0016814WS B003UR7REW B0000C53OJ B001BR1LNG B005CD79SG B00B8YRHH6 B0058IGSM8 B00C4TMRKQ B00419J4X0 B0002IL6M6 B00A3F10A6 B00069PP8M B004JGNTWM	B002DM0ZIU-1 B0017X3EKM-0 B005EADU8K-0 B000VEA74O-0 B001LF3I3Y-0
