15480	A3SBTW3WS4IQSN	1406073600	B006X9DLQM B003AV6CO4 B004HIJCZK B001WJ577O	B003EMP89Y-1 B004MC7TC4-0 B006EE6F3W-0 B000K2OWDY-0 B004MC7TC4-0
1399	A18SX7VF67NF36	1405987200	B004NKSPXC B007FTGH06 B0071N1IWS B009PO6498 B008QVXBJC B001HSNPTW	B00AZPWV7K-1 B00C4TMRKQ-0 B000UPGMXY-0 B0000B37UH-0 B0019MNJC4-0
20840	AZMY6E8B52L2T	1405987200	B000067Q0P B001IBIQ5Q B00DFC9Z7O B0029KL2MO B00H2SF8F0 B00HHLBFX6 B00FWJG3M8 B00KQG9K18 B00EAHYZD2 B00KWR4CIM B00KBQ5YL8 B00L8HGYX6	B00LA12PNI-1 B00I1WVRBK-0 B0000V2OWQ-0 B004RUHFIE-0 B0065ME4PO-0
9713	A2QWHEI914GHRZ	1405987200	B00DQ8QLG0 B00DUUNRHK B00ECAWN22 B00CHY33IS B00EE79EZM B00DSASHH2 B00F3O25TM B00F3MWTY0 B00FX8ESAW B00CL0T5OO B00F3ZT84Q B00FE0YD7W B00G5TZH58 B00HK2P6YG B00GPG5W5Q B00C8VJDUM B00F1F4KEQ B00FNY73X0 B00F4FCCI4 B00852684M B00HNEAC8Q B00FPCLY3A B00HK2P3F8 B00G6QQXMG B00GMCOVJ6 B00HJPA6C6 B00GUTLAY0 B00JX96CQA B00I0HQ4MS B00IZSM5DY B00J73KY34	B00GLACKNI-1 B0016J3FZG-0 B000ENMLFK-0 B0042WLBPA-0 B0051F905U-0
16969	A9WU2QQEDIPJ9	1405987200	B000FSQQMS B002ZWAZLA B0012Q2S4W B002M3JCC0 B006ZV68J0 B000BS0I2G 7245456313	B00EPGLHES-1 B0000C53GH-0 B0034JBVSE-0 B0017IEZRS-0 B005UGIG28-0
4122	A1Q1Z7IR79G52A	1405987200	B00F1F4KEQ B00F3ZT84Q B00FNY73X0 B00C8VJDUM B00HNEAC8Q B00EE79EZM B00KEXR5IS B00F4FCCI4 B00852684M B00K8J1JL2 B00I0HQ4MS B00JVUXQW4 B00L185JS8 B00J73KY34 B00JNV6CEK B00DUUNRHK B00F3MWTY0 B00ELLCO1M	B00GLACKNI-1 B00476PE8G-0 B00476PE8G-0 B001EI7578-0 B002T08MOU-0
32	A08324222HTYZDE4L3F8Z	1405987200	B002TUSHSQ B005EU4ZKW B004KJRVNG B004Q5UASW B001AO2NU0 B000S5ODN2 B002KENWZY B000GF1HKQ B000GHUS0E B003TNV46O B0051F8RPE B002GO05LM B002OKWHVO B00420ON7K B002ZFHPXS B00B0SVFNC B004ZENRTI B0051W6CQ8 B002OKSL8W B0038A05X6 B001949Z4I B0000E1R4Z	B00C33FZS4-1 B00EVX5OLC-0 B003C6O5DM-0 B0007IS72I-0 B007RUGLZO-0
4872	A1UQBFCERIP7VJ	1405987200	B0000EI9BG B000FBSZF6 B000PGYDT8 B003A1U3LW B003IHWKSC B00476U9U4 B0015DIRUQ B0041EB6EU B00DOMOCCI B009KWGR1U B0002FTG1W B00FI1HMUW B00GM8V8P0 B00I8XZ4HA B00GMCOVJ6 B00HH6VBEO B00FQ4PB4U B00JDE772S B00F2U1CTQ B00KHJ93NE B00EAHYZD2 B00FWJG3M8 B00LFPS0CY B00KWR4CIM B00KYIECY8 B00LA12PNI B00KYJI7TS B00L8HGYX6	B00KBQ5YL8-1 B008WTWKEA-0 B000V9JQXM-0 B004I5O1IK-0 B000P431BG-0
12424	A38BYAEKAZDJC2	1405987200	B00437VTJ2 B00030DLEE B0009PUQLE B003ZFLL6E B00FW2F2RM	B0048KMC8G-1 B00453MQXC-0 B00180D1ES-0 B0016A283A-0 B006O09M4K-0
11151	A30DD15WS5PEYP	1405987200	B0058DHX5Y B004HYHKH6 B004DT09WI B00FL67OVG	B00FBBANFK-1 B001AT1H7K-0 B00AB3Z718-0 B0007ZF4Q8-0 B000AP2XS2-0
