326	A13CZ95VU0QF3U	1399248000	B000V58ANS B001782OO4 B000RQ1DAI B000CECSAO B0019TYZ66	B00E56I6M4-1 B00147FGJ8-0 B001KFDHZE-0 B002C0338W-0 B0013ZCPIG-0
13051	ASLVBGA9Z1Y63	1399248000	B0057JCYYE B00150LT40 B000142FVW B003VGMOR2 B004CZXL9Q B005R3IPJI B0013FAF3I B0091IJ4C2 B001O1EE3I B00B6K5X32 B004REGO00 B002CSOYIC B000GW16E6 B007CFGBDG	B002PBLH3Q-1 B008NX5AGK-0 B000089SA4-0 B006GQSBZS-0 B004JWR9PO-0
1435	A1EOB3ANCLQBSK	1399248000	B008A642M8 B002M7FHFM B0056AY5GY B0090UJFYI	B00GP2N66W-1 B007FI5QT0-0 B00068AZ88-0 B003VMZYSC-0 B0028BKV4E-0
7411	A30XIUEH078XA1	1399248000	B001ET76C6 B001ET76OO B002CML1R0 B00150DC04	B003N4ST94-1 B000NKL3D0-0 B004P2RZUC-0 B000YLFHPS-0 B001EJOPTS-0
10930	A7QHXOKJEJJZ2	1399248000	B007LANY2S B00021AK4I B004GA94I4 B002R23I76 B0048KSGZO B008SYWGW0	B000UGVVHK-1 B001LF4G4E-0 B0029MWIQG-0 B002PBHQP4-0 B006YIUK98-0
1132	A1BGL9CJ0XPZJ7	1399248000	B0071HIDLS B003Z4OD24 B004WC37SY B001UREIFU B00683MOWK	B009HULKLW-1 B000L9YYTS-0 B00DIJPH5I-0 B0046DZQDS-0 B001KYNZGG-0
5381	A2H35PTYWVZA3I	1399248000	B00BQUALCA B001G3TGT6 B00B2B2VGW B00DPV1RSA	B00GG0THQ6-1 B002QXINAS-0 B00ATFJ8NQ-0 B00121PZZG-0 B002QXINAS-0
7371	A30IP88QK3YUIO	1399248000	B000OV3ZDO B000RYSXWG B000TDFA3K 9759091062 B000PLUZL8 B00E9SIR2C B006U98T08 B003TXO7XQ B00392FQSM	B000VBDWQC-1 B0056JONIU-0 B0056JONIU-0 B00017XWJ8-0 B000Q7XDR4-0
3175	A1VYP2BNG7SFB0	1399248000	B004D8JQ4G B007WW1AOE B004Z40048 B005BF1M10 B001TSB9MA	B001TSJ7ZQ-1 B008UPSGPS-0 B004ML689A-0 B00AIQOKDY-0 B00AN9CHY0-0
9718	A3NYW6UA5H4BHL	1399248000	B0030O3VRW B0067F28ZW B002CMLS50 B002R23I76 B0030HMQTS B00A51LI1O B008GOR6O0	B004M7WKKK-1 B000IJLGR4-0 B003E3IOPS-0 B002D4KCPY-0 B000IJLGR4-0
8057	A37H473BZHX9P0	1399248000	B001JKTTVQ B001HKR6WM B005XUFU8E B005UL1B34 B009062W9W B002Y2HDQG B005WTYEYW B004DN8F7K B004X853U2 B009GIOVKC B000142FVW B000YJ2SKM	B006X1LOQO-1 B003O1INFQ-0 B0000CNR0J-0 B003ZS4WJY-0 B003O1INFQ-0
3431	A1Y7TIDOJ90CCW	1399248000	B0046MI3SO B000052YMX B001E96M58 B00008J2XQ B006FXOKDY B00178TVXG B0002WUHTU	B0034E702U-1 B000VTVA7M-0 B00080DK86-0 B000QX7YCI-0 B0015358TE-0
5937	A2MEIWN337HZOU	1399248000	B000I5MJ8S B000HRXCRE B004HYLRA2 B000NRQ89M B000HJT1CW B0007V6PFQ	B002QFGQAK-1 B005SM8CT6-0 B002JLQWNM-0 B004S9SEWK-0 B004RC4FSK-0
375	A13YB7DMDL0VA6	1399248000	B00147FGJ8 B00655DP1K B004BUDK6G B000OFB5QO	B002HEW7V2-1 B003TQTFVW-0 B004W0OE0G-0 B007ROCY2O-0 B007KJ04EG-0
1633	A1GPXPM5IIJ9Y5	1399248000	B003Z4QHP0 B003Z4OD24 B004APYBJW B001DQEGPA B003Z4UJX6 B005Z41P28 B005Z446JC B0071HIDLS B000NYL3NQ B00C8YCFU4 B000YII6HM	B003Z4UKGM-1 B001DKK7Y0-0 B007LANY2S-0 B0034CM18U-0 B001DKK7Y0-0
8037	A379IB3EYAEL5	1399248000	B0046797WK B003P904EA B0073P01RC B0063A432W B0081E6X1W B002XHFIM8 B000P1S0N8 B004BHAJAE B00B1DRA94 B008FZ562E B00AYOHWQW B009ZRFJFA B000NPWQU4 B00GTC0E1I	B00FLRHYCE-1 B0039VOSPU-0 B005P0W90Y-0 B00F2AFCJM-0 B00F2AFCJM-0
158	A11JI4CX8C84OT	1399248000	B004N7DQHA B001QXKDRA B00BBD508C B001AD0HL8	B001ET77YI-1 B008JVZMDM-0 B000C1VT0W-0 B0009V2S8M-0 B001GMN7K6-0
5067	A2DXXJR0N8BXOK	1399248000	B0000UTUVU B0000UTUW4 B005I0JWEM B003NXX58K B004O6Y39U B00CA05FO4 B00HSNWXZM	B0037MFCHE-1 B0030HKJ8I-0 B0049MFMXK-0 B000143K2A-0 B000NE6PCA-0
10984	A89UB4BZKO9HQ	1399248000	B004Y6PDL2 B008ZHP9W4 B000WNLFBI B003PFBCTU B007TLJP2W	B005C1C02S-1 B003LDJK5O-0 B000WXZE1K-0 B0006Q01EI-0 B001MA5VUQ-0
13025	ASDMUNAJHS3VA	1399248000	B003CTVSKC B000V96R1G B003KIU14O B0036LMFYO	B00BBD508C-1 B00JK09NEA-0 B004WAGFQC-0 B001ELTPUU-0 B003D7FE80-0
5739	A2KUK2GLJDWAVQ	1399248000	B000V10N7I B001MIZMN4 B004GV8H7C B00008CMOQ B007CY2C76 B00B8Z2LRQ B000TTPZQ6 B001H9289Y B00604MUWG B00DEXA0LY B00022WA9K	B00008MOQN-1 B000F4EMP0-0 B009FNM67S-0 B0094WOKY2-0 B00FXW4GFU-0
9727	A3O0BXK3SZ6FE0	1399248000	B000EMDK6K B000052YM3 B0013ZCPIG B000G8LWZI B000LJCNAK B0030HKJ8I B0017T29JS B000052YM4	B00004U9V2-1 B0083HT86E-0 B000H88QOM-0 B003AKZCPU-0 B00199YUBG-0
10210	A3SJ9XS2JP8X0L	1399248000	B00005O0MZ B000EM9D6Q B0014272H2 B001CL88QO	B001E96L9K-1 B00DI7HW2Q-0 B002VH64KA-0 B008YAV0A2-0 B0049RBZRC-0
6804	A2V1LNT2X261W1	1399248000	B0068Y0EXK B0067F8BBM B009ARXCYU B002B4O7XE B004DIXYWG	B001Q8560Y-1 B009NCM6JY-0 B001CL88MS-0 B004Y9GVZG-0 B000W96VLQ-0
12327	ALNAXN9SFT7BB	1399248000	B002CMLH6K B001KYW7KQ B003K9KZHG B000VS8VZM B0012F97EM B002RTVQNW B008PGD4UO B009T6RTS2 B00BB3K3JS B00I32AN4K B001T0HHAG	B006RFZ66K-1 B007IX2DL6-0 B004BCT860-0 B004BCT860-0 B00FOGWSOG-0
2013	A1KCUIY8RTA0RT	1399248000	B0026J10CU B008HODSNW B002RXW5BA B0061YSLKA B008JVZMDM	B0067F28ZW-1 B00005321Z-0 B00021DE14-0 B003M5UOBK-0 B003MTPE5M-0
6937	A2W9UZ82UAQQOG	1399248000	B00GM3G6WK B00CE2JC9W B00G75X158 B000ZMBSPE	B00GJYQCB2-1 B000052YP6-0 B002QASVFS-0 B00AN9CHY0-0 B00DQUVXPW-0
3361	A1XJ3M3JTMD3HZ	1399248000	B000XGA8U8 B000FVHS4U B0002VHBTU B000AA5VD6 B005HIHD2I B004BYNLIO B00G36TJKW	B00D18ZDM8-1 B001NPF5HY-0 B001KYQ3DS-0 B002QI1F8A-0 B001KYQ3DS-0
13301	AV2MCBAFW1HXC	1399248000	B002SPVA7M B0002SQ6YO B0014R2YRA B00007KQF3 B003E6FVXS B000XFPLFQ	B004WSXD4G-1 B00D13HSR6-0 B00CQ5C54G-0 B003QA8XFK-0 B0041P4XTE-0
